Date,E_INT_Daily_kWh,P_AC_W,P_DC_W,F_AC_Hz,I_AC_A,I_DC_A,U_AC_V,U_DC_V,R_ISO_MOhm,T_WR1_C,T_WR2_C,G_M1_Wm2,G_M2_Wm2,G_M0_Wm2,E_Z_EVU_Daily_kWh
2021-08-17,5111.0,212956.21960416663,216507.85609375,49.99885416666667,335.72256250000004,356.676625,352.9112291666667,374.5936458333333,150.32253125,44.223958333333336,36.778125,299.2604166666667,291.7395833333333,295.5,5111.0
2021-08-18,5152.0,214631.06992708333,218382.2423125,49.99937499999999,339.32203125,347.3235,352.48859375,381.3835416666666,171.75087499999998,44.60520833333334,36.51145833333333,294.8645833333333,282.90625,288.8854166666667,5152.0
2021-08-19,5153.0,214339.08798958332,218101.617375,49.99947916666667,336.56406250000003,348.3097708333333,353.05384375,377.8132291666666,204.4652083333333,44.26875,35.672916666666666,294.5416666666667,278.6145833333333,286.578125,5153.0
2021-08-20,5034.0,209875.42260416667,213450.49494791668,49.99947916666667,328.4834270833333,343.0273854166667,353.50795833333336,373.9810416666666,204.33477083333327,43.446875,35.55625,291.4791666666667,273.5520833333333,282.515625,5034.0
2021-08-21,5354.0,223186.83513541668,226983.9501145833,50.0,350.0968958333333,363.14201041666666,354.2287395833334,377.7869791666667,213.56270833333332,44.47708333333333,35.958333333333336,300.2083333333333,285.71875,292.9635416666667,5354.0
2021-08-22,5180.0,215825.99440625,219324.4680104167,50.00145833333334,338.34346875,353.8350625,354.05081249999995,372.04010416666665,219.24073958333332,43.675,35.96666666666667,290.5,289.0833333333333,289.7916666666667,5180.0
2021-08-23,5030.0,209617.3831666667,213111.70963541663,49.99989583333333,330.1225,347.78171875,352.9190520833333,366.8265625,199.5890208333333,43.51875,35.5375,283.6979166666667,291.28125,287.4895833333333,5030.0
2021-08-24,4810.0,200657.86752083336,204010.62657291663,50.0009375,315.9651666666667,332.578875,353.70253125,367.805625,177.9589791666667,43.74583333333334,36.047916666666666,271.3229166666667,277.09375,274.2083333333333,4810.0
2021-08-25,3529.0,147067.33594791667,149748.85465625,49.673229166666665,233.57804166666665,245.43708333333333,350.2204791666666,365.2852083333333,128.1915520833333,43.614583333333336,35.501041666666666,195.46875,209.66666666666663,202.56770833333331,3529.0
2021-08-26,2782.0,116017.62853125,118816.80626041668,50.00177083333333,181.8773125,188.4815625,353.23069791666666,359.0125,66.15320833333332,42.15520833333333,33.65416666666667,155.48958333333334,159.85416666666666,157.671875,2782.0
2021-08-27,5543.0,231073.9570833333,235791.40479166663,50.00364583333334,358.21552083333336,380.0273125000001,357.1473020833334,366.529375,110.38929166666668,42.270833333333336,33.421875,317.3333333333333,318.1354166666667,317.734375,5543.0
2021-08-28,5336.0,222332.00085416663,227099.90836458336,49.99760416666667,345.3831875,363.2697708333333,356.8956041666667,366.62916666666666,165.38188541666668,44.17916666666667,34.561458333333334,304.4895833333333,304.7708333333333,304.6302083333333,5336.0
2021-08-29,4332.0,180845.9916041667,184945.14080208333,49.99958333333333,281.62103125,285.9011041666667,356.58388541666665,375.6928125,162.51008333333334,44.17083333333333,33.29270833333333,244.875,246.95833333333331,245.91666666666663,4332.0
2021-08-30,4954.0,206080.61422916665,210555.98498958332,49.99916666666667,320.31221875,334.43076041666666,355.9246458333334,368.30041666666665,183.2624270833333,43.44895833333334,32.88125,282.3541666666667,283.7916666666667,283.0729166666667,4954.0
2021-08-31,5415.0,225675.50409375,230448.4828125,49.99937499999999,350.23931250000004,372.0146875,356.6751354166667,363.2208333333333,169.194875,43.56041666666667,33.614583333333336,311.9791666666667,312.6145833333333,312.296875,5415.0
2021-09-01,4550.0,189404.56113541665,193542.74513541663,50.00114583333333,292.08385416666664,295.3158854166667,357.2163958333333,373.3203125,159.73620833333334,43.33645833333333,33.68333333333333,250.625,251.02083333333331,250.82291666666663,4550.0
2021-09-02,5351.0,222823.53938541663,227735.7495625,50.0,345.71071875,346.41473958333336,356.2018958333333,374.67604166666666,179.83325,43.62708333333333,32.322916666666664,293.8645833333333,292.9479166666667,293.40625,5351.0
2021-09-03,4754.0,198122.7981875,202567.586,49.9984375,308.66154166666666,321.6979375,355.139625,362.8403125,188.24427083333333,43.5375,32.8125,270.59375,270.1875,270.390625,4754.0
2021-09-04,3883.0,161806.53388541666,165369.09922916666,49.9984375,252.31916666666663,264.61075,354.4792708333334,355.0801041666667,177.66723958333333,42.641666666666666,33.93333333333333,223.53125,224.04166666666663,223.78645833333331,3883.0
2021-09-05,1868.0,77828.66180208333,80165.60486458334,50.00260416666666,124.32215625,121.37921875,351.87471875,362.0636458333333,113.0833125,44.54791666666667,33.03125,107.33333333333331,108.05208333333331,107.69270833333331,1868.0
2021-09-06,3578.0,149174.18220833334,152675.797625,49.99989583333333,234.1787395833333,234.6212395833333,353.496625,362.4748958333333,129.33245833333334,43.975,32.98125,200.33333333333331,201.0,200.66666666666663,3578.0
2021-09-07,4781.0,200080.41990625,204584.88044791663,49.99895833333333,310.4734583333333,313.89703125,356.0047083333333,365.6739583333333,162.67159375,43.153125,33.075,264.8958333333333,265.2291666666667,265.0625,4781.0
2021-09-08,2271.0,94724.31383333332,97228.3871875,49.99822916666667,150.38411458333334,146.71458333333334,352.7322291666667,365.3439583333333,168.03684375,42.90833333333333,31.828125,127.125,127.6875,127.40625,2271.0
2021-09-09,2671.0,111260.26283333334,114121.91830208332,49.9990625,175.64098958333332,175.67461458333332,352.7096875,359.2833333333333,175.27858333333333,43.63333333333333,32.3375,151.84375,152.1875,152.015625,2671.0
2021-09-10,5201.0,216610.27916666667,221571.01733333332,49.9984375,335.53717708333335,352.60415625,356.55290625,354.1055208333333,179.78150000000002,43.30104166666666,32.123958333333334,297.1666666666667,297.1875,297.1770833333333,5201.0
2021-09-11,1836.0,76524.81304166667,78844.55339583334,49.9990625,123.23205208333331,118.86025,351.02192708333337,355.01239583333336,131.85594791666668,43.7125,31.40416666666667,100.85416666666669,101.60416666666669,101.22916666666669,1836.0
2021-09-12,2422.0,100831.95146875,103595.39867708331,50.0,159.68132291666666,155.84303125,353.14039583333334,360.9395833333333,110.48929166666666,43.015625,31.494791666666668,132.76041666666666,133.10416666666666,132.93229166666666,2422.0
2021-09-13,5372.0,223827.91521875,228786.98003125,49.9996875,348.0829166666667,356.46754166666665,356.59809375000003,354.5152083333333,144.08447916666668,43.80729166666666,32.842708333333334,301.8541666666667,301.8229166666667,301.8385416666667,5372.0
2021-09-14,5174.0,215599.3768333333,220150.10083333333,49.996875,334.4179375,350.4194479166667,357.923625,349.3770833333333,172.30923958333335,42.33125,32.79895833333333,297.5729166666667,297.3958333333333,297.484375,5174.0
2021-09-15,4857.0,202197.13629166663,206475.30094791664,49.99895833333333,315.05125,331.19395833333334,355.4395625,345.09791666666666,176.1388125,42.31041666666667,33.33958333333333,281.84375,281.8958333333333,281.8697916666667,4857.0
2021-09-16,4143.0,172385.08555208333,176055.84491666665,49.996875,268.4967708333333,277.4324375,355.4299375,345.4894791666666,187.32960416666663,42.657291666666666,34.005208333333336,237.11458333333331,237.64583333333331,237.38020833333331,4143.0
2021-09-17,2582.0,107441.84091666668,110025.62247916666,50.00229166666667,169.81294791666667,171.65194791666667,352.77284375,339.9170833333333,134.8024479166667,43.26041666666666,34.27916666666667,147.89583333333334,148.21875,148.05729166666666,2582.0
2021-09-18,3590.0,148597.96723958335,151994.09321875,49.9978125,232.49507291666663,242.10413541666665,353.69722916666666,338.3567708333333,136.13535416666667,43.94791666666666,34.81875,209.02083333333331,209.39583333333331,209.20833333333331,3590.0
2021-09-19,4666.0,194564.33291666667,198730.3608020833,49.9990625,303.35805208333335,318.7536979166667,356.0591875,340.0129166666667,140.22705208333335,43.46666666666667,34.458333333333336,273.78125,272.8645833333333,273.3229166666667,4666.0
2021-09-20,4617.0,193341.66690625,197523.0904895833,50.00052083333333,301.3917916666667,320.12092708333336,355.29766666666666,335.4223958333333,164.89623958333334,42.81145833333333,33.987500000000004,273.1875,273.40625,273.296875,4617.0
2021-09-21,4924.0,205405.85720833333,209955.00325,50.00125,320.03553125,327.9225104166667,355.93140625,345.22770833333334,180.08180208333332,43.40833333333333,33.393750000000004,281.5625,280.78125,281.171875,4924.0
2021-09-22,4974.0,208166.77911458336,212966.3720625,49.99645833333333,324.7463020833333,321.99314583333336,355.9473645833333,353.96333333333337,193.67971875,43.817708333333336,31.81875,275.7604166666667,273.8229166666667,274.7916666666667,4974.0
2021-09-23,4996.0,208803.7276041667,213675.6667708333,50.001979166666665,324.14666666666665,321.3093125,356.85863541666663,354.3632291666667,200.4435625,43.65729166666667,31.042708333333334,274.0520833333333,271.7604166666667,272.90625,4996.0
2021-09-24,5262.0,219255.16354166667,224202.706625,50.001666666666665,342.08692708333336,355.5973020833333,356.45809375,342.14520833333336,177.13035416666665,42.05833333333333,29.957291666666663,304.5,303.0833333333333,303.7916666666667,5262.0
2021-09-25,4957.0,206507.10440625,209901.26804166668,49.88489583333333,313.21721875,338.06832291666666,367.34788541666666,335.80864583333334,357.79265625,41.178125,30.91875,289.5729166666667,288.4479166666667,289.0104166666667,4957.0
2021-09-26,4293.0,178912.43573958334,181797.75451041665,49.99760416666667,271.77619791666666,295.6521875,369.6873958333333,335.6766666666667,164.42582291666668,41.353125,31.751041666666666,251.08333333333331,250.32291666666663,250.703125,4293.0
2021-09-27,2299.0,96001.87382291666,97560.55609375,50.00010416666667,151.29066666666668,157.73990625000002,358.37659375,331.7546875,153.28446875,42.10416666666666,32.748958333333334,131.29166666666666,132.21875,131.75520833333334,2299.0
2021-09-28,4016.0,166974.30296874998,169766.71379166667,50.0003125,263.1854583333333,266.0819166666667,353.43854166666665,338.6603125,140.91261458333335,42.55104166666667,33.31875,233.13541666666663,232.33333333333331,232.734375,4016.0
2021-09-29,3927.0,163654.44823958332,166343.35391666667,50.000729166666666,257.98352083333333,265.74771875,353.12571875000003,337.83479166666666,162.35679166666668,42.42395833333333,32.552083333333336,233.29166666666663,233.21875,233.25520833333331,3927.0
2021-09-30,4356.0,181592.38139583333,184636.5508020833,50.00177083333333,284.6233125,295.46986458333333,353.9023958333333,332.45458333333335,160.14894791666666,42.37291666666667,32.41041666666667,261.4166666666667,260.2083333333333,260.8125,4356.0
2021-10-01,3471.0,144752.40727083333,147606.81668750002,48.97739583333333,228.22479166666665,226.51616666666663,352.9211770833333,344.03614583333336,217.0987083333333,42.35729166666667,32.040625,221.34375,218.92708333333331,220.13541666666663,3471.0
2021-10-02,3815.0,158605.52152083334,161737.9578020833,49.99937499999999,248.08347916666665,252.90930208333336,354.0278333333333,332.1426041666667,153.56739583333334,42.032291666666666,31.504166666666663,229.47916666666663,229.22916666666663,229.35416666666663,3815.0
2021-10-03,3542.0,147686.78381249998,150639.11553125,50.00083333333333,231.56360416666664,230.76315625,354.45365625,338.209375,162.808125,42.64479166666667,31.15625,210.1875,209.16666666666663,209.67708333333331,3542.0
2021-10-04,4139.0,172036.201875,175530.02585416668,50.000729166666666,268.99370833333336,271.90010416666667,355.2981875,333.4303125,150.33223958333335,42.675,31.584375,252.125,249.97916666666663,251.05208333333331,4139.0
2021-10-05,2462.0,102703.98158333334,104961.73757291668,50.00052083333333,163.91814583333334,159.76842708333334,351.5297083333333,330.79197916666664,147.08883333333333,43.30104166666666,32.24166666666667,143.90625,143.66666666666666,143.78645833333334,2462.0
2021-10-06,3659.0,152619.7850625,155794.42216666669,49.9984375,239.46441666666664,243.05732291666664,354.22735416666666,326.336875,170.94757291666667,42.77291666666667,31.9875,218.30208333333331,217.71875,218.01041666666663,3659.0
2021-10-07,4037.0,169728.7114375,173141.14908333332,49.99520833333333,265.8572291666667,270.141125,353.99846875000003,325.4057291666667,290.12797916666665,42.825,32.26145833333333,246.44791666666663,246.46875,246.45833333333331,4037.0
2021-10-08,1634.0,68001.13394791666,70029.82879166667,49.9946875,107.2119375,106.42613541666668,350.6752916666667,324.50489583333336,127.49235416666666,42.2375,29.08125,96.22916666666669,96.48958333333331,96.359375,1634.0
2021-10-09,2876.0,120073.7495625,122710.45575,49.99458333333333,189.2525104166667,179.71351041666665,352.67296875000005,333.99791666666664,102.43358333333332,43.478125,29.282291666666666,162.58333333333334,162.80208333333334,162.69270833333334,2876.0
2021-10-10,368.0,15350.196541666666,16469.326229166665,50.00354166666667,25.247760416666665,25.47375,349.3521041666667,314.0225,119.64955208333332,41.96041666666667,25.707291666666663,24.11458333333333,24.46875,24.291666666666668,368.0
2021-10-11,1963.0,81528.12478125001,83819.48860416666,50.00104166666667,130.2948125,122.44459375,351.7213125,334.2996875,130.85119791666668,41.53541666666667,25.5125,107.07291666666669,107.57291666666669,107.32291666666669,1963.0
2021-10-12,2617.0,109304.35310416669,111903.366,49.99333333333333,172.1540625,164.12385416666666,351.3231041666666,326.12427083333336,162.34429166666666,42.3375,28.180208333333336,146.21875,146.82291666666666,146.52083333333334,2617.0
2021-10-13,1819.0,76248.28822916666,78522.47322916667,50.00010416666667,121.27305208333333,114.15958333333332,352.526,334.5619791666667,167.93301041666666,43.04375,26.35833333333333,99.19791666666669,99.5625,99.38020833333331,1819.0
2021-10-14,4333.0,181422.95232291668,185297.17771875,50.00020833333334,281.98688541666667,268.97559375,354.96587500000004,336.8730208333333,200.74854166666668,43.540625,29.055208333333336,235.29166666666663,234.41666666666663,234.85416666666663,4333.0
2021-10-15,1160.0,48403.907458333335,50338.60630208333,49.99197916666666,78.32760416666666,72.12257291666667,349.87557291666667,327.4875,205.8083958333333,41.458333333333336,23.821875,63.427083333333336,63.88541666666666,63.65625,1160.0
2021-10-16,3229.0,135126.54804166665,138082.554125,49.9965625,210.3326875,205.22214583333331,354.40203125,326.45239583333336,188.84863541666667,42.14270833333333,28.31875,182.52083333333331,182.6875,182.60416666666663,3229.0
2021-10-17,1454.0,60806.94069791667,62657.26828125,50.0009375,97.31070833333332,92.54467708333334,350.73572916666666,318.66572916666667,179.06113541666664,41.759375,28.316666666666663,81.36458333333333,81.64583333333333,81.50520833333333,1454.0
2021-10-18,4385.0,182644.2903125,186404.466625,50.00302083333333,283.7104166666667,280.69755208333333,355.6431875,324.56406250000003,160.80648958333333,42.19166666666667,30.20104166666667,245.9375,243.67708333333331,244.80729166666663,4385.0
2021-10-19,4642.0,193416.01210416667,197369.1458125,50.00875,302.160125,298.49096875000004,355.04878125,324.96958333333333,156.67170833333333,41.259375,29.329166666666666,263.5,261.625,262.5625,4642.0
2021-10-20,4362.0,181633.6674375,184920.5976041667,49.64895833333333,282.78422916666665,289.24164583333334,352.92438541666667,321.8051041666667,165.13344791666665,41.19375,28.683333333333334,261.3125,259.15625,260.234375,4362.0
2021-10-21,4372.0,182199.48498958332,185221.79592708332,49.99135416666667,283.85964583333333,294.54058333333336,354.0360833333333,314.2573958333333,138.91986458333335,41.41979166666667,29.454166666666666,254.57291666666663,252.61458333333331,253.59375,4372.0
2021-10-22,1364.0,56914.03090625,57989.378937500005,49.99239583333334,92.46009375,92.6544375,350.33084375,319.4415625,129.25130208333334,43.86979166666666,29.134375,76.46875,76.73958333333333,76.60416666666667,1364.0
2021-10-23,3492.0,145237.45939583334,147527.42554166666,49.998333333333335,226.27355208333333,236.93708333333333,354.8780625,305.80260416666664,122.881375,41.175,31.796875,204.45833333333331,203.82291666666663,204.140625,3492.0
2021-10-24,1866.0,77753.12057291667,79057.10996875,50.002812500000005,124.66013541666666,122.47482291666668,350.72009375,316.42843750000003,168.49797916666668,43.00625,29.759375,103.5625,101.95833333333331,102.76041666666669,1866.0
2021-10-25,924.0,38546.06454166667,39294.63944791667,49.99895833333333,61.959260416666666,67.00626041666666,350.3938229166667,294.5984375,116.66940625,39.44895833333333,28.433333333333334,53.375,53.270833333333336,53.32291666666666,924.0
2021-10-26,2809.0,117003.64316666668,118915.25794791667,49.99729166666666,185.7443645833333,183.79066666666665,352.0427916666667,311.32479166666667,143.58348958333332,42.05625,29.86875,163.83333333333334,163.98958333333334,163.91145833333334,2809.0
2021-10-27,4091.0,170411.69102083333,173302.12590625,50.0034375,267.12442708333333,259.6348125,354.10437499999995,318.7155208333333,180.74258333333333,42.69895833333334,29.56875,230.16666666666663,228.46875,229.31770833333331,4091.0
2021-10-28,4088.0,170416.6591875,173330.08207291667,50.00447916666667,266.4919791666667,264.9810729166667,354.21840625,317.00864583333333,144.16615625,41.66666666666666,28.4625,233.83333333333331,232.35416666666663,233.09375,4088.0
2021-10-29,3940.0,164047.51988541667,166747.20119791667,50.001875000000005,256.40459375,260.55347916666665,354.2175104166667,309.8696875,115.01471875,41.66354166666667,29.98645833333333,230.375,228.65625,229.515625,3940.0
2021-10-30,3954.0,164839.64157291668,167549.81971875,49.99041666666667,257.0375,266.207375,354.87470833333333,305.7903125,142.88896875,41.64375,30.096875,235.77083333333331,233.59375,234.68229166666663,3954.0
2021-10-31,3509.0,146287.62421875002,148882.226875,49.995625,229.08242708333333,234.81282291666665,353.91070833333333,306.735625,137.38485416666666,41.05833333333333,28.644791666666663,214.8,212.9157894736842,213.8578947368421,3509.0
2021-11-01,231.0,9659.695520833331,10277.016375,50.01260416666667,16.009614583333335,20.46914583333333,348.18084374999995,279.31697916666667,66.4743125,38.71770833333333,26.097916666666663,16.697916666666668,16.958333333333332,16.828125,231.0
2021-11-02,3780.0,157822.880375,160505.44533333334,50.00541666666667,246.34851041666664,250.22622916666668,354.01903124999995,298.29041666666666,118.26775,39.37291666666667,30.126041666666666,218.0,216.8125,217.40625,3780.0
2021-11-03,531.0,22210.49665625,22997.187072916666,49.989375,36.68728125,38.40978125,348.45838541666666,295.0520833333333,121.25575,41.56979166666667,27.347916666666663,33.322916666666664,33.71875,33.520833333333336,531.0
2021-11-04,53.0,2201.0186354166667,2329.93778125,50.0003125,3.640177083333333,8.470479166666667,347.29068750000005,284.8073958333333,25.15615625,28.21875,27.38125,10.645833333333334,10.885416666666666,10.765625,53.0
2021-11-05,583.0,24290.058385416665,24879.16075,48.61145833333333,39.50783333333333,41.77692708333333,348.6177916666666,289.8303125,241.33202083333333,40.525,28.777083333333334,35.822916666666664,36.15625,35.989583333333336,583.0
2021-11-06,1297.0,53769.81776041666,54800.716479166666,49.9996875,86.47206249999999,86.34195833333332,353.03618750000004,281.8567708333333,91.38986458333332,39.45729166666667,28.9125,74.25,74.48958333333333,74.36979166666667,1297.0
2021-11-07,2415.0,100597.98615625,102455.58978125,50.00729166666667,159.45342708333334,160.98104166666667,351.4430104166667,300.6646875,93.15620833333332,41.084375,29.48645833333333,139.52083333333334,138.94791666666666,139.234375,2415.0
2021-11-08,1036.0,43235.95292708334,44115.30544791667,49.992916666666666,68.02742708333334,70.40788541666667,353.54614583333336,284.44385416666665,73.17388541666666,41.23229166666667,29.26458333333333,61.125,61.583333333333336,61.35416666666666,1036.0
2021-11-09,789.0,33041.29115625,33800.89813541667,49.99770833333333,52.34515625,50.89417708333334,355.12513541666664,274.13614583333333,48.07477083333333,40.18958333333333,29.40625,46.32291666666666,46.6875,46.505208333333336,789.0
2021-11-10,2376.0,99117.70019791668,100989.87641666668,48.985104166666666,156.03826041666665,154.87491666666668,352.1412708333333,290.9420833333333,189.05088541666663,40.60416666666666,30.472916666666663,145.55208333333334,146.01041666666666,145.78125,2376.0
2021-11-11,769.0,32073.160260416666,33401.16836458333,50.00291666666666,51.320135416666666,49.930968750000005,354.0053958333333,291.4891666666667,92.88594791666668,42.16979166666667,28.522916666666664,45.66666666666666,46.03125,45.848958333333336,769.0
2021-11-12,1737.0,72389.28261458334,74211.13721875,49.99572916666667,111.91658333333334,109.39958333333334,355.87792708333336,297.3059375,96.35446875,42.584375,28.496875,99.4375,99.59375,99.515625,1737.0
2021-11-13,1047.0,43612.94673958333,45261.2915625,49.9921875,71.06394791666666,66.63996875,349.9169270833333,293.0542708333333,88.7421875,42.7125,28.019791666666663,59.82291666666666,59.645833333333336,59.734375,1047.0
2021-11-14,2657.0,110141.7898125,112460.17890625,49.99177083333333,174.1185,168.68596875,352.4173229166667,294.9495833333333,86.7829375,40.989583333333336,29.59583333333333,153.6875,153.55208333333334,153.61979166666666,2657.0
2021-11-15,337.0,14065.892489583332,15204.332072916666,49.814166666666665,23.193114583333337,23.57642708333333,347.2049895833333,269.60572916666666,176.23714583333333,38.40104166666666,25.555208333333336,22.0625,22.34375,22.203125,337.0
2021-11-16,1493.0,62789.17970833334,63923.65190625,49.046875,100.22836458333336,97.88801041666666,350.29803124999995,282.91520833333334,102.68641666666667,40.0875,27.62708333333333,84.08333333333333,83.92708333333333,84.00520833333333,1493.0
2021-11-17,1693.0,70327.74173958333,71666.36875000001,49.99666666666667,112.11351041666666,108.7144375,349.64314583333334,292.27833333333336,88.15720833333334,41.63229166666667,27.691666666666663,96.75,96.6875,96.71875,1693.0
2021-11-18,1538.0,64334.711947916665,65556.13113541667,49.99895833333333,102.50142708333334,96.72736458333333,349.8318333333333,286.5083333333333,75.23002083333334,39.628125,27.671875,87.20833333333333,87.27083333333333,87.23958333333333,1538.0
2021-11-19,3082.0,128088.49520833332,130355.49975,49.99625,201.81278125,191.84865625,351.58157291666663,302.4873958333333,125.04876041666668,41.297916666666666,28.159375,172.27083333333334,171.10416666666666,171.6875,3082.0
2021-11-20,3658.0,152434.96635416665,155060.71513541669,49.99583333333334,237.5650520833333,233.35244791666665,354.5196145833333,300.5784375,154.74800000000002,40.88854166666667,27.828125,207.48958333333331,204.5625,206.02604166666663,3658.0
2021-11-21,3690.0,153761.68964583334,156438.55766666666,50.00729166666667,240.4352083333333,238.6215208333333,353.25718750000004,294.02260416666667,126.82319791666669,40.70520833333333,27.45625,217.8125,214.4375,216.125,3690.0
2021-11-22,2941.0,122575.70989583334,124601.72335416666,50.00375,192.66203125,189.928,352.2762708333333,287.7764583333333,94.4111875,40.89791666666667,28.766666666666666,169.33333333333334,169.13541666666666,169.234375,2941.0
2021-11-23,1892.0,78619.46716666667,80151.14419791667,49.99604166666666,125.10101041666668,120.61140625,350.153125,290.60510416666665,88.08634375000001,39.657291666666666,26.038541666666664,110.66666666666669,109.65625,110.16145833333331,1892.0
2021-11-24,1750.0,72956.36323958334,74411.67872916667,49.99541666666667,117.26513541666668,106.75470833333333,350.2285625,299.0240625,113.96710416666669,41.782291666666666,26.70208333333333,99.75,99.59375,99.671875,1750.0
2021-11-25,929.0,38554.57786458333,39531.35110416666,49.9934375,60.38469791666666,57.86478125,352.35016666666667,283.2523958333333,146.86576041666666,39.33645833333333,25.63958333333333,51.91666666666666,52.239583333333336,52.078125,929.0
2021-11-26,168.0,12808.16784057971,13143.51395652174,49.993478260869566,21.136666666666667,19.158942028985507,346.796231884058,121.348115942029,543.6997536231884,19.92463768115942,20.471014492753625,58.602739726027394,58.7945205479452,58.6986301369863,168.0
2021-11-27,530.0,22179.28989583333,22490.826885416667,50.005625,36.30645833333333,36.96491666666667,348.0842083333334,275.80302083333333,97.48785416666668,35.01979166666667,22.18958333333333,32.958333333333336,33.104166666666664,33.03125,530.0
2021-11-28,1353.0,56857.59207291666,57655.4955,50.00354166666667,91.48136458333332,90.84292708333334,349.9396458333333,283.83802083333336,136.0720625,38.60104166666667,24.297916666666666,76.02083333333333,75.88541666666667,75.953125,1353.0
2021-11-29,768.0,31906.933479166662,32374.14939583333,49.997395833333336,51.02575,55.115520833333335,348.1324895833333,275.87489583333337,141.76578125,36.121875,21.738541666666663,45.16666666666666,45.458333333333336,45.3125,768.0
2021-11-30,3775.0,157263.74533333333,159629.3205625,49.99614583333334,243.2822708333333,231.90048958333333,355.29365625,302.28125,167.85104166666667,35.266666666666666,23.157291666666666,209.55208333333331,205.75,207.65104166666663,3775.0
2021-12-01,435.0,30516.797602941177,31050.887779411765,49.646764705882354,49.5532205882353,48.98483823529412,347.3577205882353,137.02073529411766,631.1852647058823,17.05735294117647,14.302941176470588,72.37142857142857,72.61428571428571,72.49285714285715,435.0
2021-12-02,1857.0,76803.8864375,78051.82473958333,49.99458333333333,118.58522916666668,117.22920833333332,361.3940208333333,286.31322916666664,157.07803125,35.765625,23.278125,106.63541666666669,105.82291666666669,106.22916666666669,1857.0
2021-12-03,9.0,607.428671875,640.4707500000001,50.0090625,0.964109375,7.856640625,355.157703125,82.06828125,592.925109375,14.965625,18.9125,7.671641791044776,7.731343283582089,7.701492537313433,9.0
2021-12-04,3569.0,148804.91719791666,151057.22248958334,50.00291666666666,232.61032291666663,221.1022708333333,352.53559375000003,292.56114583333334,162.15333333333334,35.06875,24.753125,207.71875,205.04166666666663,206.38020833333331,3569.0
2021-12-05,405.0,16870.9836875,17163.280854166667,31.160625,27.663375,35.2068125,217.92746875,275.31895833333334,98.91395833333333,33.2875,21.8625,25.90625,26.17708333333333,26.041666666666668,405.0
2021-12-06,868.0,36084.9381875,37131.08567708333,28.2428125,58.05509375,60.156989583333335,197.73515625,298.8270833333333,112.19980208333334,31.60729166666667,21.332291666666663,82.63541666666667,82.77083333333333,82.703125,868.0
2021-12-07,3117.0,129334.91797916668,131965.2460625,49.99666666666667,204.57483333333332,184.51179166666668,351.3631666666667,298.82468750000004,154.5033125,34.61875,22.21875,179.98958333333334,179.41666666666666,179.703125,3117.0
2021-12-08,1233.0,51556.53929166667,53245.6706875,49.99635416666666,83.42953125,79.96979166666667,349.38995833333337,293.6544791666667,168.24072916666668,37.41875,19.93958333333333,77.71875,77.22916666666667,77.47395833333333,1233.0
2021-12-09,258.0,10771.584479166666,11481.501833333334,49.99875,17.087833333333332,22.366052083333333,354.7271875,266.63937500000003,110.83085416666668,31.21770833333333,20.9625,17.6875,17.854166666666668,17.770833333333332,258.0
2021-12-10,3134.0,130523.58213541668,133067.39424999998,50.0021875,200.48751041666665,193.97138541666664,354.65415625,286.16572916666667,139.13547916666667,37.001041666666666,24.078125,178.65625,177.51041666666666,178.08333333333334,3134.0
2021-12-11,694.0,28912.120479166668,30134.198552083337,49.99947916666667,47.16590625,43.819,348.75966666666665,277.845625,134.68642708333334,37.54895833333333,21.87708333333333,39.770833333333336,39.958333333333336,39.864583333333336,694.0
2021-12-12,1000.0,41750.92169791667,43092.42126041667,50.00020833333334,67.7461875,60.39489583333333,348.7119479166667,283.35864583333336,128.66835416666666,35.73125,19.419791666666665,56.302083333333336,56.427083333333336,56.364583333333336,1000.0
2021-12-13,1254.0,52786.71644791667,54201.13769791666,50.00239583333334,84.43013541666667,77.0943125,348.74600000000004,280.61427083333336,174.87857291666668,32.625,19.935416666666665,73.89583333333333,74.05208333333333,73.97395833333333,1254.0
2021-12-14,174.0,12200.759203125,12665.86746875,50.000625,19.987203125,17.917703125,347.455453125,100.87953125,589.3991875,15.9265625,15.9234375,56.1044776119403,56.17910447761194,56.14179104477612,174.0
2021-12-15,3202.0,134795.43160416666,136821.13185416666,49.99666666666667,211.57198958333333,198.24158333333327,352.1239375,292.87114583333334,192.11747916666664,34.80625,22.839583333333334,185.27083333333331,184.70833333333331,184.98958333333331,3202.0
2021-12-16,2128.0,88191.76,89577.83797916667,49.99958333333333,140.03198958333334,135.54617708333333,350.7606770833333,289.47,145.58360416666667,37.24479166666666,22.8625,121.22916666666669,120.3125,120.77083333333331,2128.0
2021-12-17,3508.0,145906.76632291666,148017.58607291666,50.00302083333333,230.3685729166667,215.22191666666663,351.6195208333333,294.75333333333333,174.86164583333334,38.598958333333336,25.042708333333334,198.125,197.02083333333331,197.57291666666663,3508.0
2021-12-18,2285.0,95161.42604166668,96603.152625,49.99552083333333,150.46151041666667,141.36527083333334,350.77880208333335,288.72625,186.6269479166667,37.90625,22.609375,124.875,124.4375,124.65625,2285.0
2021-12-19,2354.0,97847.61002083334,99395.72579166666,49.99552083333333,154.37873958333333,147.42067708333337,351.7936145833333,293.14197916666666,164.61979166666666,37.18958333333333,21.891666666666666,133.73958333333334,133.16666666666666,133.453125,2354.0
